teacher_id,competence_code,competence_nom,domaine,current_level_t3,current_level_t2,current_level_t1,current_level_t,gap_next_3m,lag_gap_t3_t2,lag_gap_t2_t1,lag_gap_t1_t,rolling_tendance,days_since_last_training,training_frequency_per_month,is_long_absent,is_stagnant,avg_level,min_level,max_level,nb_level_5,nb_level_1,nb_savoirs,nb_competences,competency_coverage_rate,nb_formations_completed,nb_formations_in_progress,taux_assiduite,nb_besoins_exprimes,nb_besoins_approuves,avg_eval_score,nb_evaluations,months_since_last_training,engagement_score
ENS010,PROG,Programmation,GL,3,2,4,2,2,-1,2,-2,-0.33,242,0.17,1,0,2.75,2,4,0,0,3,3,0.67,2,2,0.5,1,2,3.48,1,8,15.96
ENS027,GESTION,Gestion de Projet,SUP,3,1,3,3,3,-2,2,0,0.0,145,0.25,0,0,2.5,1,3,0,1,2,1,1.0,2,1,0.8,0,2,2.9,3,4,18.3
ENS001,BD,Bases de Donnees,INFO,5,4,3,5,1,-1,-1,2,0.0,242,0.25,1,0,4.25,3,5,2,0,1,3,0.67,5,2,0.52,1,0,3.24,4,8,26.08
ENS016,WEB_B,Developpement Web Back,WEB,5,3,4,3,0,-2,1,-1,-0.67,233,0.17,1,1,3.75,3,5,1,0,1,2,0.5,4,2,0.86,4,0,3.5,2,7,26.3
ENS018,PROG,Programmation,GL,5,5,5,3,1,0,0,-2,-0.67,32,0.42,0,1,4.5,3,5,3,0,1,2,0.5,0,2,0.76,3,1,3.33,1,1,14.96
ENS011,PROG,Programmation,GL,2,3,4,2,3,1,1,-2,0.0,255,0.25,1,0,2.75,2,4,0,0,2,1,1.0,4,1,0.93,3,0,4.18,3,8,28.51
ENS008,PED,Pedagogie,SUP,4,3,4,4,2,-1,1,0,0.0,97,0.33,0,0,3.75,3,4,0,0,2,3,0.67,2,2,0.59,2,2,4.22,4,3,23.39
ENS006,WEB_B,Developpement Web Back,WEB,2,2,2,1,3,0,0,-1,-0.33,307,0.33,1,0,1.75,1,2,0,1,2,2,0.5,5,2,0.51,0,2,4.29,1,10,22.63
ENS024,RESEAU,Reseaux,RT,5,4,5,4,2,-1,1,-1,-0.33,293,0.08,1,0,4.5,4,5,2,0,1,1,1.0,4,2,0.93,4,0,3.27,1,9,24.69
ENS018,GC_MAT,Matériaux,GC,2,4,3,2,0,2,-1,-1,0.0,265,0.0,1,0,2.75,2,4,0,0,2,2,0.5,0,2,0.8,3,0,3.91,4,8,20.82
ENS003,ANG,Anglais Technique,SUP,3,1,2,1,1,-2,1,-1,-0.67,101,0.0,0,1,1.75,1,3,0,2,1,3,0.67,5,1,0.75,4,0,4.39,2,3,29.53
ENS017,PED,Pedagogie,SUP,1,3,3,2,2,2,0,-1,0.33,274,0.25,1,0,2.25,1,3,0,1,1,2,0.5,1,0,0.59,3,0,3.09,3,9,18.63
ENS006,RESEAU,Reseaux,RT,5,3,4,4,1,-2,1,0,-0.33,265,0.42,1,0,4.0,3,5,1,0,1,3,0.67,5,0,0.66,2,1,4.11,2,8,26.52
ENS011,ALG,Algorithmique,GL,3,2,2,2,1,-1,0,0,-0.33,163,0.25,0,0,2.25,2,3,0,0,2,1,1.0,4,1,0.53,2,2,3.69,3,5,24.53
ENS013,PED,Pedagogie,SUP,4,4,5,5,0,0,1,0,0.33,55,0.17,0,0,4.5,4,5,2,0,3,3,0.67,3,0,0.53,1,1,2.92,1,1,16.99
ENS014,GC_STRU,Structure Batiment,GC,2,4,2,3,2,2,-2,1,0.33,95,0.17,0,0,2.75,2,4,0,0,2,2,0.5,4,0,0.81,4,1,3.53,3,3,27.61
ENS023,WEB_B,Developpement Web Back,WEB,3,3,4,4,0,0,1,0,0.33,191,0.33,1,0,3.5,3,4,0,0,2,3,0.67,0,0,0.51,4,2,2.61,1,6,13.27
ENS005,ALG,Algorithmique,GL,1,1,2,2,4,0,1,0,0.33,230,0.25,1,0,1.5,1,2,0,2,3,1,1.0,5,2,0.83,2,0,4.19,2,7,27.53
ENS005,WEB_F,Developpement Web Front,WEB,4,4,2,4,2,0,-2,2,0.0,137,0.0,0,0,3.5,2,4,0,0,3,3,0.67,2,3,0.72,4,0,2.79,2,4,20.18
ENS009,SEC,Securite Informatique,RT,2,3,3,2,3,1,0,-1,0.0,365,0.42,1,0,2.5,2,3,0,0,1,2,0.5,5,0,0.55,4,2,2.58,3,12,26.41
ENS006,GC_STRU,Structure Batiment,GC,5,4,5,3,0,-1,1,-2,-0.67,325,0.17,1,1,4.25,3,5,2,0,1,1,1.0,2,3,0.78,4,0,3.96,2,10,22.82
ENS013,WEB_F,Developpement Web Front,WEB,1,1,3,3,3,0,2,0,0.67,269,0.25,1,0,2.0,1,3,0,2,2,1,1.0,5,3,0.87,4,2,4.38,1,8,28.61
ENS029,ALG,Algorithmique,GL,2,3,2,4,0,1,-1,2,0.67,343,0.25,1,0,2.75,2,4,0,0,3,1,1.0,4,3,0.63,1,0,3.56,2,11,22.27
ENS001,BD,Bases de Donnees,INFO,4,3,3,5,1,-1,0,2,0.33,354,0.33,1,0,3.75,3,5,1,0,3,2,0.5,5,0,0.58,3,0,3.52,1,11,24.44
ENS008,GESTION,Gestion de Projet,SUP,4,3,4,4,2,-1,1,0,0.0,90,0.08,0,0,3.75,3,4,0,0,1,1,1.0,0,3,0.73,0,1,3.38,4,3,16.41
ENS013,BD,Bases de Donnees,INFO,2,2,2,1,1,0,0,-1,-0.33,47,0.08,0,0,1.75,1,2,0,1,1,1,1.0,4,3,0.64,3,1,2.57,2,1,22.34
ENS022,SEC,Securite Informatique,RT,2,4,2,2,3,2,-2,0,0.0,254,0.25,1,0,2.5,2,4,0,0,3,2,0.5,0,1,0.62,4,1,3.82,2,8,17.74
ENS024,ANG,Anglais Technique,SUP,2,2,2,2,1,0,0,0,0.0,237,0.17,1,0,2.0,2,2,0,0,3,2,0.5,3,2,0.81,0,2,3.99,3,7,22.53
ENS025,WEB_F,Developpement Web Front,WEB,1,1,1,1,2,0,0,0,0.0,183,0.17,1,0,1.0,1,1,0,4,3,3,0.67,4,1,0.94,2,0,3.94,1,6,24.08
ENS024,ANG,Anglais Technique,SUP,5,4,5,5,0,-1,1,0,0.0,87,0.17,0,0,4.75,4,5,3,0,3,2,0.5,3,1,0.85,4,1,2.65,4,2,25.55
ENS021,PED,Pedagogie,SUP,4,4,5,4,1,0,1,-1,0.0,362,0.17,1,0,4.25,4,5,1,0,1,3,0.67,3,0,0.94,4,0,3.51,2,12,24.72
ENS022,RESEAU,Reseaux,RT,1,3,1,2,3,2,-2,1,0.33,120,0.25,0,0,1.75,1,3,0,2,2,3,0.67,3,0,0.61,2,2,3.99,3,4,23.53
ENS024,GC_STRU,Structure Batiment,GC,4,3,5,3,0,-1,2,-2,-0.33,155,0.17,0,0,3.75,3,5,1,0,3,2,0.5,1,2,0.85,3,0,3.18,3,5,20.11
ENS012,ANG,Anglais Technique,SUP,2,3,2,3,1,1,-1,1,0.33,236,0.08,1,0,2.5,2,3,0,0,3,3,0.67,0,1,0.86,2,2,3.98,2,7,17.26
ENS030,RESEAU,Reseaux,RT,2,1,2,1,4,-1,1,-1,-0.33,112,0.42,0,0,1.5,1,2,0,2,3,3,0.67,5,3,0.76,3,2,3.0,4,3,28.8
ENS005,ANG,Anglais Technique,SUP,5,4,4,5,0,-1,0,1,0.0,314,0.17,1,0,4.5,4,5,2,0,3,2,0.5,3,3,0.84,1,1,3.55,2,10,21.3
ENS026,GC_MAT,Matériaux,GC,2,4,2,2,1,2,-2,0,0.0,76,0.42,0,0,2.5,2,4,0,0,1,3,0.67,1,1,0.73,0,1,2.87,2,2,14.39
ENS007,ANG,Anglais Technique,SUP,3,3,2,3,0,0,-1,1,0.0,286,0.17,1,0,2.75,2,3,0,0,2,2,0.5,2,2,0.53,4,2,2.83,2,9,19.31
ENS003,ALG,Algorithmique,GL,1,1,1,1,4,0,0,0,0.0,235,0.08,1,0,1.0,1,1,0,4,1,1,1.0,1,1,0.69,1,1,3.84,1,7,15.63
ENS004,RESEAU,Reseaux,RT,2,2,3,3,4,0,1,0,0.33,256,0.0,1,0,2.5,2,3,0,0,2,3,0.67,4,3,0.79,0,0,2.8,3,8,22.05
ENS022,PROG,Programmation,GL,3,5,4,3,0,2,-1,-1,0.0,304,0.17,1,0,3.75,3,5,1,0,2,2,0.5,5,1,0.63,3,0,3.87,2,10,26.89
ENS029,RESEAU,Reseaux,RT,1,1,2,1,4,0,1,-1,0.0,120,0.33,0,0,1.25,1,2,0,3,3,3,0.67,5,2,0.68,1,1,2.92,4,4,26.24
ENS018,GC_MAT,Matériaux,GC,2,2,2,4,0,0,0,2,0.67,51,0.0,0,0,2.5,2,4,0,0,2,1,1.0,5,3,0.94,1,2,4.04,2,1,26.78
ENS022,ALG,Algorithmique,GL,1,2,1,1,4,1,-1,0,0.0,285,0.17,1,0,1.25,1,2,0,3,3,1,1.0,5,0,0.69,1,1,4.21,2,9,25.87
ENS002,ALG,Algorithmique,GL,2,1,1,1,3,-1,0,0,-0.33,80,0.25,0,0,1.25,1,2,0,3,2,1,1.0,3,3,0.58,1,2,3.05,3,2,20.5
ENS017,GC_MAT,Matériaux,GC,3,2,3,2,3,-1,1,-1,-0.33,262,0.33,1,0,2.5,2,3,0,0,2,1,1.0,1,2,0.53,0,2,2.5,3,8,14.15
ENS011,RESEAU,Reseaux,RT,2,1,1,1,3,-1,0,0,-0.33,242,0.42,1,0,1.25,1,2,0,3,1,3,0.67,5,0,0.58,3,0,3.09,1,8,23.58
ENS005,RESEAU,Reseaux,RT,3,1,2,2,4,-2,1,0,-0.33,132,0.33,0,0,2.0,1,3,0,1,3,3,0.67,0,3,0.9,1,1,3.05,1,4,13.1
ENS023,WEB_F,Developpement Web Front,WEB,1,1,2,1,3,0,1,-1,0.0,193,0.25,1,0,1.25,1,2,0,3,1,1,1.0,0,3,0.66,1,2,3.05,2,6,13.4
ENS022,GESTION,Gestion de Projet,SUP,4,4,2,3,0,0,-2,1,-0.33,160,0.0,0,0,3.25,2,4,0,0,2,1,1.0,0,0,0.81,1,2,3.53,1,5,13.61
ENS002,ANG,Anglais Technique,SUP,1,1,3,3,0,0,2,0,0.67,207,0.42,1,0,2.0,1,3,0,2,3,1,1.0,3,3,0.7,2,2,3.18,2,6,20.86
ENS026,GC_STRU,Structure Batiment,GC,3,1,1,2,3,-2,0,1,-0.33,263,0.33,1,0,1.75,1,3,0,2,2,2,0.5,2,0,0.58,4,2,2.83,2,8,19.56
ENS024,GESTION,Gestion de Projet,SUP,2,2,2,4,0,0,0,2,0.67,212,0.42,1,0,2.5,2,4,0,0,1,1,1.0,4,2,0.56,3,1,3.6,1,7,22.5
ENS023,RESEAU,Reseaux,RT,2,3,4,3,0,1,1,-1,0.33,53,0.17,0,0,3.0,2,4,0,0,1,2,0.5,5,1,0.94,1,1,4.0,1,1,25.2
ENS013,ANG,Anglais Technique,SUP,1,3,2,1,1,2,-1,-1,0.0,116,0.17,0,0,1.75,1,3,0,2,1,3,0.67,1,3,0.61,3,0,4.08,2,3,19.21
ENS030,WEB_F,Developpement Web Front,WEB,4,2,4,3,1,-2,2,-1,-0.33,148,0.25,0,0,3.25,2,4,0,0,3,2,0.5,2,2,0.59,4,2,3.03,3,4,21.51
ENS001,ALG,Algorithmique,GL,2,2,1,1,3,0,-1,0,-0.33,43,0.33,0,0,1.5,1,2,0,2,2,3,0.67,2,0,0.63,3,2,2.99,2,1,19.13
ENS027,PROG,Programmation,GL,4,4,2,4,1,0,-2,2,0.0,40,0.17,0,0,3.5,2,4,0,0,1,2,0.5,5,3,0.8,2,2,2.56,3,1,25.62
ENS006,PROG,Programmation,GL,3,5,3,3,1,2,-2,0,0.0,83,0.0,0,0,3.5,3,5,1,0,3,1,1.0,3,2,0.63,3,2,3.88,1,2,21.41
ENS030,SEC,Securite Informatique,RT,4,2,3,2,3,-2,1,-1,-0.67,35,0.0,0,1,2.75,2,4,0,0,1,3,0.67,2,2,0.68,4,2,3.05,4,1,23.5
ENS002,SEC,Securite Informatique,RT,3,4,3,2,1,1,-1,-1,-0.33,336,0.25,1,0,3.0,2,4,0,0,2,2,0.5,0,3,0.56,3,1,3.96,3,11,18.22
ENS024,PROG,Programmation,GL,3,3,2,2,1,0,-1,0,-0.33,84,0.33,0,0,2.5,2,3,0,0,1,1,1.0,3,1,0.73,1,1,4.18,2,2,22.01
ENS011,BD,Bases de Donnees,INFO,3,3,3,3,0,0,0,0,0.0,186,0.08,1,0,3.0,3,3,0,0,3,1,1.0,2,0,0.68,1,1,3.72,3,6,20.34
ENS004,WEB_F,Developpement Web Front,WEB,1,1,1,1,3,0,0,0,0.0,244,0.33,1,0,1.0,1,1,0,4,2,3,0.67,0,1,0.8,0,1,2.89,4,8,15.78
ENS027,BD,Bases de Donnees,INFO,5,3,4,4,0,-2,1,0,-0.33,361,0.33,1,0,4.0,3,5,1,0,1,1,1.0,2,1,0.72,2,0,3.72,2,12,20.04
ENS019,SEC,Securite Informatique,RT,5,3,3,3,2,-2,0,0,-0.67,153,0.33,0,1,3.5,3,5,1,0,2,1,1.0,5,3,0.52,4,1,2.88,4,5,28.36
ENS028,WEB_F,Developpement Web Front,WEB,1,1,2,1,2,0,1,-1,0.0,160,0.33,0,0,1.25,1,2,0,3,3,2,0.5,5,2,0.7,2,1,3.96,2,5,26.42
ENS016,WEB_F,Developpement Web Front,WEB,3,3,2,2,1,0,-1,0,-0.33,331,0.33,1,0,2.5,2,3,0,0,1,3,0.67,3,3,0.74,4,1,3.23,4,11,26.16
ENS027,RESEAU,Reseaux,RT,1,2,1,1,3,1,-1,0,0.0,227,0.0,1,0,1.25,1,2,0,3,1,3,0.67,1,2,0.51,3,0,4.32,4,7,22.19
ENS011,GESTION,Gestion de Projet,SUP,3,3,3,1,2,0,0,-2,-0.67,180,0.0,0,1,2.5,1,3,0,1,3,3,0.67,3,2,0.69,2,0,2.56,2,6,19.57
ENS010,GC_MAT,Matériaux,GC,2,4,4,4,3,2,0,0,0.67,262,0.0,1,0,3.5,2,4,0,0,3,3,0.67,3,0,0.67,4,1,2.86,4,8,25.07
ENS029,GC_STRU,Structure Batiment,GC,3,4,3,3,0,1,-1,0,0.0,305,0.17,1,0,3.25,3,4,0,0,2,3,0.67,5,3,0.7,0,0,3.27,4,10,26.04
ENS028,PROG,Programmation,GL,5,3,5,3,0,-2,2,-2,-0.67,330,0.0,1,1,4.0,3,5,2,0,1,2,0.5,4,2,0.91,1,1,3.65,1,11,22.35
ENS016,ANG,Anglais Technique,SUP,3,2,1,3,2,-1,-1,2,0.0,208,0.42,1,0,2.25,1,3,0,1,3,2,0.5,2,1,0.71,1,0,3.91,3,6,20.87
ENS011,GC_MAT,Matériaux,GC,2,3,3,2,0,1,0,-1,0.0,194,0.17,1,0,2.5,2,3,0,0,3,2,0.5,3,0,0.72,0,1,4.0,3,6,22.1
ENS021,GC_MAT,Matériaux,GC,2,3,3,1,2,1,0,-2,-0.33,186,0.0,1,0,2.25,1,3,0,1,1,1,1.0,5,2,0.52,3,1,3.32,2,6,25.24
ENS015,GESTION,Gestion de Projet,SUP,1,1,1,3,2,0,0,2,0.67,257,0.33,1,0,1.5,1,3,0,3,2,1,1.0,4,3,0.74,1,0,3.97,3,8,25.14
ENS015,ANG,Anglais Technique,SUP,3,2,1,2,2,-1,-1,1,-0.33,162,0.33,0,0,2.0,1,3,0,1,3,2,0.5,4,1,0.9,2,0,4.09,4,5,28.68
ENS027,SEC,Securite Informatique,RT,5,3,4,4,2,-2,1,0,-0.33,171,0.25,0,0,4.0,3,5,1,0,3,2,0.5,4,3,0.88,1,2,3.47,1,5,21.84
ENS001,GC_MAT,Matériaux,GC,1,2,1,1,2,1,-1,0,0.0,211,0.42,1,0,1.25,1,2,0,3,3,3,0.67,0,3,0.81,3,1,2.74,3,7,17.03
ENS027,RESEAU,Reseaux,RT,3,5,4,3,1,2,-1,-1,0.0,273,0.17,1,0,3.75,3,5,1,0,1,3,0.67,0,2,0.53,1,1,3.25,1,9,11.65
ENS016,GESTION,Gestion de Projet,SUP,1,2,1,1,3,1,-1,0,0.0,233,0.25,1,0,1.25,1,2,0,3,2,2,0.5,1,3,0.85,0,1,2.72,2,7,14.69
ENS029,BD,Bases de Donnees,INFO,2,3,3,3,2,1,0,0,0.33,254,0.25,1,0,2.75,2,3,0,0,1,3,0.67,2,0,0.68,2,0,4.5,4,8,24.4
ENS012,GC_MAT,Matériaux,GC,2,4,4,4,1,2,0,0,0.67,137,0.33,0,0,3.5,2,4,0,0,3,3,0.67,0,3,0.91,3,1,3.3,2,4,17.15
ENS016,GESTION,Gestion de Projet,SUP,2,1,1,3,2,-1,0,2,0.33,156,0.0,0,0,1.75,1,3,0,2,2,3,0.67,1,0,0.64,2,1,3.05,4,5,19.3
ENS015,PROG,Programmation,GL,3,4,4,3,1,1,0,-1,0.0,269,0.33,1,0,3.5,3,4,0,0,1,3,0.67,0,1,0.7,0,1,3.89,1,8,12.78
ENS001,WEB_B,Developpement Web Back,WEB,2,3,3,2,2,1,0,-1,0.0,124,0.25,0,0,2.5,2,3,0,0,1,1,1.0,2,0,0.82,3,0,2.69,2,4,19.48
ENS026,GC_STRU,Structure Batiment,GC,2,4,2,4,2,2,-2,2,0.67,252,0.25,1,0,3.0,2,4,0,0,2,2,0.5,5,0,0.65,1,1,2.81,1,8,21.37
ENS011,PROG,Programmation,GL,4,3,4,3,1,-1,1,-1,-0.33,144,0.42,0,0,3.5,3,4,0,0,1,3,0.67,5,3,0.91,3,2,3.83,3,4,29.71
ENS019,BD,Bases de Donnees,INFO,5,3,3,5,0,-2,0,2,0.0,200,0.25,1,0,4.0,3,5,2,0,1,1,1.0,0,1,0.67,3,2,4.01,4,6,20.37
ENS017,RESEAU,Reseaux,RT,1,1,1,1,3,0,0,0,0.0,86,0.17,0,0,1.0,1,1,0,4,1,1,1.0,3,0,0.95,2,2,3.23,4,2,25.21
ENS023,PED,Pedagogie,SUP,3,4,3,5,1,1,-1,2,0.67,317,0.25,1,0,3.75,3,5,1,0,3,2,0.5,2,2,0.54,1,1,4.36,4,10,22.42
ENS013,GC_STRU,Structure Batiment,GC,4,2,3,4,0,-2,1,1,0.0,107,0.25,0,0,3.25,2,4,0,0,1,2,0.5,3,0,0.52,1,1,3.83,1,3,18.76
ENS013,BD,Bases de Donnees,INFO,1,1,1,2,3,0,0,1,0.33,215,0.0,1,0,1.25,1,2,0,3,3,1,1.0,3,2,0.76,1,0,4.17,2,7,22.14
ENS014,BD,Bases de Donnees,INFO,2,1,2,2,2,-1,1,0,0.0,301,0.42,1,0,1.75,1,2,0,1,1,3,0.67,0,3,0.69,1,0,2.89,3,10,14.73
ENS026,WEB_B,Developpement Web Back,WEB,2,1,2,2,3,-1,1,0,0.0,193,0.08,1,0,1.75,1,2,0,1,3,2,0.5,2,1,0.57,1,0,4.19,3,6,20.73
ENS012,GESTION,Gestion de Projet,SUP,2,1,3,3,2,-1,2,0,0.33,84,0.17,0,0,2.25,1,3,0,1,3,3,0.67,0,1,0.76,3,0,3.73,3,2,18.76
ENS011,GESTION,Gestion de Projet,SUP,1,3,3,3,2,2,0,0,0.67,259,0.17,1,0,2.5,1,3,0,1,3,3,0.67,5,0,0.86,3,2,2.72,2,8,25.74
ENS015,PROG,Programmation,GL,3,5,3,5,2,2,-2,2,0.67,293,0.33,1,0,4.0,3,5,2,0,3,3,0.67,0,2,0.88,4,0,3.59,3,9,20.08
ENS003,WEB_F,Developpement Web Front,WEB,2,2,2,3,2,0,0,1,0.33,204,0.0,1,0,2.25,2,3,0,0,3,3,0.67,0,0,0.65,1,1,4.41,4,6,19.07
ENS027,BD,Bases de Donnees,INFO,3,3,1,3,0,0,-2,2,0.0,84,0.08,0,0,2.5,1,3,0,1,1,1,1.0,3,3,0.76,3,0,4.28,1,2,22.86
ENS017,RESEAU,Reseaux,RT,3,4,4,4,2,1,0,0,0.33,103,0.33,0,0,3.75,3,4,0,0,1,1,1.0,5,2,0.75,1,1,4.05,1,3,24.35
ENS001,WEB_B,Developpement Web Back,WEB,4,4,5,5,2,0,1,0,0.33,329,0.42,1,0,4.5,4,5,2,0,3,2,0.5,4,0,0.88,3,0,4.22,2,10,26.84
ENS013,BD,Bases de Donnees,INFO,1,1,1,1,2,0,0,0,0.0,251,0.17,1,0,1.0,1,1,0,4,2,3,0.67,2,3,0.82,0,1,3.28,4,8,20.66
ENS010,PROG,Programmation,GL,5,5,3,3,0,0,-2,0,-0.67,324,0.33,1,1,4.0,3,5,2,0,2,1,1.0,2,1,0.92,4,2,4.01,3,10,25.12
ENS030,BD,Bases de Donnees,INFO,3,1,2,2,0,-2,1,0,-0.33,300,0.25,1,0,2.0,1,3,0,1,1,3,0.67,5,2,0.59,1,0,4.19,1,10,23.83
ENS022,RESEAU,Reseaux,RT,1,1,1,2,4,0,0,1,0.33,227,0.17,1,0,1.25,1,2,0,3,1,1,1.0,3,0,0.9,4,1,4.13,3,7,27.26
ENS029,PED,Pedagogie,SUP,4,4,4,5,0,0,0,1,0.33,288,0.42,1,0,4.25,4,5,1,0,1,3,0.67,2,1,0.76,2,0,3.54,3,9,21.38
ENS021,PROG,Programmation,GL,4,5,4,3,0,1,-1,-1,-0.33,293,0.33,1,0,4.0,3,5,1,0,2,3,0.67,4,0,0.77,0,1,3.72,3,9,23.79
ENS019,SEC,Securite Informatique,RT,3,4,2,2,0,1,-2,0,-0.33,336,0.25,1,0,2.75,2,4,0,0,1,2,0.5,3,1,0.56,3,2,2.97,2,11,20.74
ENS013,ALG,Algorithmique,GL,3,3,2,3,0,0,-1,1,0.0,135,0.33,0,0,2.75,2,3,0,0,3,3,0.67,5,2,0.93,3,2,4.14,1,4,27.43
ENS007,GESTION,Gestion de Projet,SUP,1,1,3,1,2,0,2,-2,0.0,262,0.25,1,0,1.5,1,3,0,3,1,3,0.67,0,3,0.56,2,1,4.24,1,8,14.78
ENS003,GC_STRU,Structure Batiment,GC,2,4,3,4,2,2,-1,1,0.67,166,0.25,0,0,3.25,2,4,0,0,1,2,0.5,5,1,0.62,2,2,2.99,1,5,22.58
ENS009,SEC,Securite Informatique,RT,2,4,2,2,2,2,-2,0,0.0,300,0.25,1,0,2.5,2,4,0,0,3,3,0.67,3,3,0.89,0,1,3.34,4,10,23.13
ENS018,BD,Bases de Donnees,INFO,5,4,4,4,1,-1,0,0,-0.33,56,0.42,0,0,4.25,4,5,1,0,1,1,1.0,5,0,0.63,4,0,3.52,2,1,27.19
ENS023,GC_MAT,Matériaux,GC,3,2,3,1,2,-1,1,-2,-0.67,73,0.42,0,1,2.25,1,3,0,1,3,2,0.5,3,3,0.85,2,2,2.94,3,2,22.63
ENS002,RESEAU,Reseaux,RT,1,1,2,1,3,0,1,-1,0.0,98,0.17,0,0,1.25,1,2,0,3,1,2,0.5,3,3,0.7,1,1,3.41,3,3,21.82
ENS021,GC_MAT,Matériaux,GC,3,4,3,2,1,1,-1,-1,-0.33,84,0.42,0,0,3.0,2,4,0,0,3,3,0.67,2,1,0.54,2,2,3.12,1,2,16.44
ENS024,BD,Bases de Donnees,INFO,3,5,4,3,2,2,-1,-1,0.0,303,0.25,1,0,3.75,3,5,1,0,3,3,0.67,2,1,0.87,0,2,4.09,3,10,21.03
ENS016,ALG,Algorithmique,GL,1,1,2,2,4,0,1,0,0.33,218,0.42,1,0,1.5,1,2,0,2,3,3,0.67,2,3,0.84,0,1,3.65,2,7,18.5
ENS002,ALG,Algorithmique,GL,4,4,2,4,0,0,-2,2,0.0,96,0.42,0,0,3.5,2,4,0,0,3,1,1.0,1,2,0.64,0,1,3.93,4,3,19.06
ENS004,GESTION,Gestion de Projet,SUP,4,3,3,4,1,-1,0,1,0.0,298,0.42,1,0,3.5,3,4,0,0,1,3,0.67,4,3,0.6,3,2,4.34,2,9,25.68
ENS027,GC_MAT,Matériaux,GC,4,3,4,4,0,-1,1,0,0.0,356,0.17,1,0,3.75,3,4,0,0,3,1,1.0,5,0,0.55,4,1,4.0,2,11,27.75
ENS007,RESEAU,Reseaux,RT,1,2,1,2,3,1,-1,1,0.33,346,0.17,1,0,1.5,1,2,0,2,2,1,1.0,3,3,0.76,1,1,3.85,4,11,24.5
ENS002,PED,Pedagogie,SUP,2,2,3,3,4,0,1,0,0.33,321,0.0,1,0,2.5,2,3,0,0,3,2,0.5,4,1,0.86,1,0,2.59,1,10,19.98
ENS008,ALG,Algorithmique,GL,2,2,2,4,0,0,0,2,0.67,288,0.25,1,0,2.5,2,4,0,0,3,2,0.5,4,0,0.68,2,0,3.14,3,9,24.18
ENS012,ANG,Anglais Technique,SUP,3,2,1,2,2,-1,-1,1,-0.33,319,0.42,1,0,2.0,1,3,0,1,2,2,0.5,0,0,0.8,0,0,3.93,3,10,16.36
ENS021,WEB_B,Developpement Web Back,WEB,5,5,4,3,0,0,-1,-1,-0.67,119,0.25,0,1,4.25,3,5,2,0,3,3,0.67,2,3,0.69,1,2,3.09,2,3,17.63
ENS015,WEB_B,Developpement Web Back,WEB,3,4,3,4,0,1,-1,1,0.33,267,0.08,1,0,3.5,3,4,0,0,3,2,0.5,0,1,0.79,2,0,4.02,2,8,16.99
ENS027,ALG,Algorithmique,GL,2,1,2,2,1,-1,1,0,0.0,259,0.42,1,0,1.75,1,2,0,1,2,2,0.5,3,1,0.61,1,1,4.1,3,8,22.75
ENS003,WEB_F,Developpement Web Front,WEB,2,1,1,1,2,-1,0,0,-0.33,65,0.0,0,0,1.25,1,2,0,3,2,3,0.67,5,3,0.77,2,0,3.44,4,2,28.73
ENS006,RESEAU,Reseaux,RT,1,3,3,3,2,2,0,0,0.67,291,0.0,1,0,2.5,1,3,0,1,2,1,1.0,5,0,0.72,2,1,3.29,4,9,28.18
ENS021,ALG,Algorithmique,GL,2,1,2,1,4,-1,1,-1,-0.33,265,0.0,1,0,1.5,1,2,0,2,1,2,0.5,1,2,0.68,4,2,4.12,1,8,19.14
ENS018,GESTION,Gestion de Projet,SUP,3,3,4,3,0,0,1,-1,0.0,323,0.17,1,0,3.25,3,4,0,0,3,1,1.0,2,2,0.74,3,1,2.91,1,10,18.02
ENS009,GC_MAT,Matériaux,GC,3,4,2,4,1,1,-2,2,0.33,285,0.08,1,0,3.25,2,4,0,0,3,3,0.67,1,2,0.87,3,1,4.39,4,9,24.13
ENS022,BD,Bases de Donnees,INFO,2,2,1,1,3,0,-1,0,-0.33,163,0.33,0,0,1.5,1,2,0,2,3,3,0.67,4,1,0.8,1,0,4.04,4,5,27.08
ENS012,BD,Bases de Donnees,INFO,1,2,2,2,2,1,0,0,0.33,144,0.33,0,0,1.75,1,2,0,1,1,3,0.67,2,0,0.78,2,1,4.28,4,4,24.46
ENS012,WEB_B,Developpement Web Back,WEB,1,1,1,2,2,0,0,1,0.33,229,0.08,1,0,1.25,1,2,0,3,3,1,1.0,0,2,0.81,3,1,2.61,4,7,18.27
ENS024,GC_STRU,Structure Batiment,GC,4,4,4,2,1,0,0,-2,-0.67,76,0.08,0,1,3.5,2,4,0,0,3,3,0.67,2,1,0.89,3,2,3.76,2,2,21.97
ENS025,ANG,Anglais Technique,SUP,5,5,5,4,0,0,0,-1,-0.33,334,0.17,1,0,4.75,4,5,3,0,3,3,0.67,4,3,0.7,3,2,2.62,3,11,24.24
ENS016,PED,Pedagogie,SUP,2,3,3,3,3,1,0,0,0.33,272,0.0,1,0,2.75,2,3,0,0,1,3,0.67,4,3,0.77,4,0,3.15,2,9,25.15
ENS002,GC_STRU,Structure Batiment,GC,2,1,1,3,2,-1,0,2,0.33,156,0.08,0,0,1.75,1,3,0,2,3,1,1.0,1,1,0.68,4,0,3.44,3,5,20.78
