teacher_id,competence_id,competence_code,department_id,unit_id,ref_month,date_t,current_observation,knowledge_difficulty_level,required_level,gap_next_3m,current_level_t3,current_level_t2,current_level_t1,current_level_t,lag_gap_t3_t2,lag_gap_t2_t1,lag_gap_t1_t,rolling_tendance,days_since_last_training,training_frequency_per_month,is_long_absent,is_stagnant,avg_level,min_level,max_level,nb_level_5,nb_level_1,nb_savoirs,nb_competences,competency_coverage_rate,nb_formations_completed,nb_formations_in_progress,taux_assiduite,nb_besoins_exprimes,nb_besoins_approuves,avg_eval_score,nb_evaluations,months_since_last_training,engagement_score,attendance_rate,evaluation_score,training_count,stagnation_months,need_count,source_type,source_id,data_origin,is_synthetic,institutional_verified,generation_seed,generator_version,dataset_version,created_at
SYN_T0057,12,C12,DEP_02,UP_09,2025-10,2025-10-31,2.69,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,92.0,0.077,1,1,3.0,3.0,3.0,0.0,0.0,2.0,6.0,0.462,1.0,0.0,0.455,2.0,2.0,2.602,10.0,3.022,0.602,0.455,2.83,1,3.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0063,7,C7,DEP_03,UP_03,2025-10,2025-10-31,3.83,2.0,4.0,0.081,4.0,4.0,5.0,4.0,0.0,1.0,-1.0,0.0,31.0,0.308,0,0,4.25,4.0,5.0,1.0,0.0,5.0,7.0,0.538,4.0,0.0,0.592,2.0,0.0,2.791,10.0,1.018,0.754,0.592,2.661,4,0.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0066,2,C2,DEP_01,UP_06,2025-10,2025-10-31,3.46,3.0,5.0,0.0,5.0,5.0,4.0,4.0,0.0,-1.0,0.0,-0.333,92.0,0.154,1,0,4.5,4.0,5.0,2.0,0.0,4.0,7.0,0.538,2.0,0.0,0.46,8.0,4.0,3.08,10.0,3.022,0.7,0.46,3.09,2,1.0,8.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0067,11,C11,DEP_02,UP_07,2025-10,2025-10-31,3.31,3.0,5.0,2.01,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,31.0,0.077,1,1,3.0,3.0,3.0,0.0,0.0,5.0,8.0,0.615,1.0,0.0,0.476,10.0,8.0,2.474,10.0,1.018,0.376,0.476,2.181,1,12.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0070,1,C1,DEP_05,UP_10,2025-10,2025-10-31,1.77,2.0,4.0,2.942,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.154,0,1,1.0,1.0,1.0,0.0,4.0,3.0,6.0,0.462,2.0,0.0,0.543,10.0,4.0,2.747,10.0,3.022,0.746,0.543,2.514,2,5.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0075,11,C11,DEP_05,UP_03,2025-10,2025-10-31,2.15,3.0,5.0,2.31,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,123.0,0.154,0,1,3.0,3.0,3.0,0.0,0.0,5.0,6.0,0.462,2.0,0.0,0.633,10.0,4.0,2.662,10.0,4.041,0.449,0.633,2.848,2,12.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0079,4,C4,DEP_04,UP_07,2025-10,2025-10-31,2.26,2.0,4.0,1.407,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.077,0,1,2.0,2.0,2.0,0.0,0.0,2.0,5.0,0.385,1.0,2.0,0.787,10.0,7.0,3.201,10.0,0.0,0.67,0.787,3.579,1,12.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0081,5,C5,DEP_01,UP_09,2025-10,2025-10-31,1.18,3.0,5.0,3.03,2.0,2.0,2.0,1.0,0.0,0.0,-1.0,-0.333,92.0,0.231,0,0,1.75,1.0,2.0,0.0,1.0,3.0,9.0,0.692,3.0,2.0,0.805,10.0,5.0,2.936,10.0,3.022,0.876,0.805,2.858,3,0.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0084,5,C5,DEP_04,UP_12,2025-10,2025-10-31,2.76,3.0,5.0,2.233,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,184.0,0.154,0,1,3.0,3.0,3.0,0.0,0.0,3.0,7.0,0.538,2.0,0.0,0.85,10.0,6.0,2.546,10.0,6.045,0.754,0.85,2.851,2,8.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0084,12,C12,DEP_04,UP_12,2025-10,2025-10-31,2.78,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.077,0,1,3.0,3.0,3.0,0.0,0.0,2.0,7.0,0.538,1.0,1.0,0.809,0.0,0.0,2.546,10.0,0.0,0.666,0.809,2.851,1,11.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0085,2,C2,DEP_05,UP_01,2025-10,2025-10-31,2.97,3.0,5.0,0.212,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,153.0,0.077,1,1,4.0,4.0,4.0,0.0,0.0,4.0,6.0,0.462,1.0,1.0,0.42,10.0,9.0,2.178,10.0,5.026,0.459,0.42,2.076,1,5.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0087,7,C7,DEP_02,UP_03,2025-10,2025-10-31,3.0,2.0,4.0,0.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.333,31.0,0.154,0,0,3.5,3.0,4.0,0.0,0.0,5.0,7.0,0.538,2.0,0.0,0.558,8.0,6.0,2.408,10.0,1.018,0.869,0.558,2.571,2,1.0,8.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0088,2,C2,DEP_03,UP_04,2025-10,2025-10-31,2.14,3.0,5.0,2.106,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,92.0,0.154,0,1,3.0,3.0,3.0,0.0,0.0,4.0,8.0,0.615,2.0,0.0,0.799,10.0,6.0,2.648,10.0,3.022,0.828,0.799,2.823,2,3.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0089,12,C12,DEP_04,UP_05,2025-10,2025-10-31,3.71,1.0,3.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.231,0,1,5.0,5.0,5.0,4.0,0.0,2.0,8.0,0.615,3.0,1.0,0.605,0.0,0.0,2.919,10.0,0.0,0.628,0.605,3.15,3,6.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0090,10,C10,DEP_05,UP_06,2025-10,2025-10-31,1.56,2.0,4.0,1.972,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,273.0,0.077,1,1,2.0,2.0,2.0,0.0,0.0,4.0,7.0,0.538,1.0,0.0,0.193,10.0,5.0,2.886,10.0,8.968,0.22,0.193,2.739,1,12.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0091,1,C1,DEP_01,UP_07,2025-10,2025-10-31,3.73,2.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,214.0,0.154,1,1,5.0,5.0,5.0,4.0,0.0,3.0,6.0,0.462,2.0,0.0,0.36,0.0,0.0,3.079,10.0,7.03,0.544,0.36,3.439,2,10.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0092,5,C5,DEP_02,UP_08,2025-10,2025-10-31,2.32,3.0,5.0,2.784,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,61.0,0.154,0,1,2.0,2.0,2.0,0.0,0.0,3.0,8.0,0.615,2.0,1.0,0.651,10.0,7.0,2.601,10.0,2.004,0.579,0.651,2.63,2,12.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0092,12,C12,DEP_02,UP_08,2025-10,2025-10-31,2.76,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.077,0,1,3.0,3.0,3.0,0.0,0.0,2.0,8.0,0.615,1.0,0.0,0.666,0.0,0.0,2.601,10.0,0.0,0.414,0.666,2.63,1,12.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0093,4,C4,DEP_03,UP_09,2025-10,2025-10-31,2.84,2.0,4.0,0.059,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,61.0,0.154,0,1,4.0,4.0,4.0,0.0,0.0,2.0,6.0,0.462,2.0,0.0,0.573,0.0,0.0,2.671,10.0,2.004,0.459,0.573,2.822,2,12.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0097,3,C3,DEP_02,UP_01,2025-10,2025-10-31,2.92,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,61.0,0.231,0,1,4.0,4.0,4.0,0.0,0.0,5.0,8.0,0.615,3.0,0.0,0.569,0.0,0.0,2.152,10.0,2.004,0.74,0.569,2.518,3,4.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0099,3,C3,DEP_04,UP_03,2025-10,2025-10-31,2.83,1.0,3.0,0.033,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,184.0,0.154,0,1,3.0,3.0,3.0,0.0,0.0,5.0,9.0,0.692,2.0,2.0,0.613,0.0,0.0,2.73,10.0,6.045,0.486,0.613,2.858,2,12.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0099,4,C4,DEP_04,UP_03,2025-10,2025-10-31,2.62,2.0,4.0,0.02,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,31.0,0.154,0,1,3.0,3.0,3.0,0.0,0.0,2.0,9.0,0.692,2.0,1.0,0.707,10.0,2.0,2.73,10.0,1.018,0.618,0.707,2.858,2,7.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0100,11,C11,DEP_05,UP_04,2025-10,2025-10-31,2.55,3.0,5.0,0.937,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,31.0,0.154,1,1,3.0,3.0,3.0,0.0,0.0,5.0,8.0,0.615,2.0,0.0,0.475,10.0,6.0,2.249,10.0,1.018,0.473,0.475,2.728,2,6.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-10-31
SYN_T0002,10,C10,DEP_02,UP_02,2025-11,2025-11-30,3.16,2.0,4.0,0.351,5.0,5.0,4.0,4.0,0.0,-1.0,0.0,-0.333,0.0,0.357,0,0,4.5,4.0,5.0,2.0,0.0,4.0,7.0,0.538,5.0,0.0,0.659,0.0,0.0,2.179,11.0,0.0,0.832,0.659,2.444,5,1.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0003,1,C1,DEP_03,UP_03,2025-11,2025-11-30,3.01,2.0,4.0,0.118,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.214,0,1,4.0,4.0,4.0,0.0,0.0,3.0,6.0,0.462,3.0,1.0,0.546,3.0,1.0,3.138,11.0,0.0,0.629,0.546,2.855,3,5.0,3.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0005,11,C11,DEP_05,UP_05,2025-11,2025-11-30,3.37,3.0,5.0,0.859,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,214.0,0.143,1,1,4.0,4.0,4.0,0.0,0.0,5.0,8.0,0.615,2.0,0.0,0.485,11.0,8.0,1.377,11.0,7.03,0.544,0.485,0.724,2,7.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0006,8,C8,DEP_01,UP_06,2025-11,2025-11-30,2.09,3.0,5.0,0.669,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,61.0,0.214,1,1,3.0,3.0,3.0,0.0,0.0,2.0,7.0,0.538,3.0,1.0,0.405,11.0,9.0,1.921,11.0,2.004,0.471,0.405,1.889,3,7.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0009,10,C10,DEP_04,UP_09,2025-11,2025-11-30,1.77,2.0,4.0,2.107,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.333,30.0,0.071,0,0,1.5,1.0,2.0,0.0,2.0,4.0,7.0,0.538,1.0,0.0,0.862,11.0,7.0,2.642,11.0,0.986,0.642,0.862,2.642,1,1.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0010,12,C12,DEP_05,UP_10,2025-11,2025-11-30,0.98,1.0,3.0,2.354,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,0.071,1,1,1.0,1.0,1.0,0.0,4.0,2.0,7.0,0.538,1.0,1.0,0.332,11.0,7.0,2.015,11.0,0.986,0.331,0.332,2.013,1,13.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0013,5,C5,DEP_03,UP_01,2025-11,2025-11-30,3.64,3.0,5.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,1.0,0.333,0.0,0.286,0,0,4.25,4.0,5.0,1.0,0.0,3.0,7.0,0.538,4.0,0.0,0.689,10.0,4.0,2.804,11.0,0.0,0.753,0.689,2.749,4,0.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0014,1,C1,DEP_04,UP_02,2025-11,2025-11-30,3.11,2.0,4.0,1.093,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,275.0,0.143,1,1,3.0,3.0,3.0,0.0,0.0,3.0,8.0,0.615,2.0,0.0,0.111,11.0,6.0,3.166,11.0,9.034,0.226,0.111,2.535,2,13.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0015,10,C10,DEP_05,UP_03,2025-11,2025-11-30,4.27,2.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,153.0,0.071,0,1,4.0,4.0,4.0,0.0,0.0,4.0,8.0,0.615,1.0,0.0,0.774,5.0,3.0,2.864,11.0,5.026,0.63,0.774,2.786,1,5.0,5.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0015,11,C11,DEP_05,UP_03,2025-11,2025-11-30,4.44,3.0,5.0,0.054,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,275.0,0.143,0,1,5.0,5.0,5.0,4.0,0.0,5.0,8.0,0.615,2.0,0.0,0.652,6.0,3.0,2.864,11.0,9.034,0.631,0.652,2.786,2,4.0,6.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0017,2,C2,DEP_02,UP_05,2025-11,2025-11-30,1.78,3.0,5.0,3.206,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,275.0,0.071,0,1,3.0,3.0,3.0,0.0,0.0,4.0,5.0,0.385,1.0,1.0,0.537,11.0,5.0,2.937,11.0,9.034,0.458,0.537,3.271,1,9.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0019,8,C8,DEP_04,UP_07,2025-11,2025-11-30,2.1,3.0,5.0,3.044,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,30.0,0.143,0,1,2.0,2.0,2.0,0.0,0.0,2.0,9.0,0.692,2.0,0.0,0.798,11.0,8.0,3.148,11.0,0.986,0.773,0.798,2.873,2,7.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0020,5,C5,DEP_05,UP_08,2025-11,2025-11-30,3.32,3.0,5.0,1.004,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,153.0,0.143,0,1,4.0,4.0,4.0,0.0,0.0,3.0,7.0,0.538,2.0,0.0,0.837,11.0,7.0,2.729,11.0,5.026,0.563,0.837,2.438,2,12.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0020,8,C8,DEP_05,UP_08,2025-11,2025-11-30,3.06,3.0,5.0,1.075,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,153.0,0.143,0,1,4.0,4.0,4.0,0.0,0.0,2.0,7.0,0.538,2.0,0.0,0.756,11.0,5.0,2.729,11.0,5.026,0.708,0.756,2.438,2,5.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0021,2,C2,DEP_01,UP_09,2025-11,2025-11-30,3.49,3.0,5.0,0.094,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.357,0,1,5.0,5.0,5.0,4.0,0.0,4.0,7.0,0.538,5.0,1.0,0.764,7.0,4.0,2.677,11.0,0.0,0.869,-0.05,3.263,5,3.0,7.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0022,1,C1,DEP_02,UP_10,2025-11,2025-11-30,2.81,2.0,4.0,0.044,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.333,61.0,0.143,0,0,3.75,3.0,4.0,0.0,0.0,3.0,7.0,0.538,2.0,1.0,0.627,4.0,1.0,2.459,11.0,2.004,0.81,0.627,2.57,2,2.0,4.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0022,5,C5,DEP_02,UP_10,2025-11,2025-11-30,3.28,3.0,5.0,0.892,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.143,0,1,4.0,4.0,4.0,0.0,0.0,3.0,7.0,0.538,2.0,0.0,0.725,11.0,4.0,2.459,11.0,0.0,0.599,0.725,2.57,2,10.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0026,6,C6,DEP_01,UP_02,2025-11,2025-11-30,2.19,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.071,0,1,4.0,4.0,4.0,0.0,0.0,4.0,8.0,0.615,1.0,0.0,0.619,0.0,0.0,2.58,11.0,0.0,0.46,0.619,3.362,1,13.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0027,5,C5,DEP_02,UP_03,2025-11,2025-11-30,3.96,3.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,5.0,5.0,5.0,4.0,0.0,3.0,7.0,0.538,0.0,0.0,0.382,0.0,0.0,2.911,11.0,13.0,0.355,0.382,3.022,0,13.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0028,7,C7,DEP_03,UP_04,2025-11,2025-11-30,2.77,2.0,4.0,0.778,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.071,1,1,3.0,3.0,3.0,0.0,0.0,5.0,7.0,0.538,1.0,0.0,0.324,10.0,3.0,2.799,11.0,0.0,0.485,0.324,3.266,1,9.0,10.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0032,2,C2,DEP_02,UP_08,2025-11,2025-11-30,1.56,3.0,5.0,1.74,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,0,1,2.0,2.0,2.0,0.0,0.0,4.0,7.0,0.538,0.0,1.0,0.665,11.0,8.0,2.368,11.0,13.0,0.5,0.665,2.494,0,9.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0037,4,C4,DEP_02,UP_01,2025-11,2025-11-30,2.5,2.0,4.0,0.247,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,122.0,0.071,0,1,3.0,3.0,3.0,0.0,0.0,2.0,8.0,0.615,1.0,1.0,0.908,11.0,6.0,2.554,11.0,4.008,0.506,0.908,2.357,1,11.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0041,5,C5,DEP_01,UP_05,2025-11,2025-11-30,2.36,3.0,5.0,1.948,4.0,4.0,3.0,3.0,0.0,-1.0,0.0,-0.333,91.0,0.214,0,0,3.5,3.0,4.0,0.0,0.0,3.0,7.0,0.538,3.0,0.0,0.548,11.0,4.0,2.987,11.0,2.989,0.73,0.548,2.835,3,1.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0044,8,C8,DEP_04,UP_08,2025-11,2025-11-30,2.48,3.0,5.0,1.028,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.333,0.0,0.214,0,0,2.25,2.0,3.0,0.0,0.0,2.0,10.0,0.769,3.0,1.0,0.718,11.0,8.0,2.771,11.0,0.0,0.849,0.718,3.197,3,0.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0044,11,C11,DEP_04,UP_08,2025-11,2025-11-30,3.34,3.0,5.0,2.119,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,30.0,0.286,0,1,3.0,3.0,3.0,0.0,0.0,5.0,10.0,0.769,4.0,0.0,0.691,11.0,5.0,2.771,11.0,0.986,0.787,0.691,3.197,4,5.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0054,7,C7,DEP_04,UP_06,2025-11,2025-11-30,1.81,2.0,4.0,1.636,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,3.0,3.0,3.0,0.0,0.0,5.0,5.0,0.385,0.0,0.0,0.365,11.0,8.0,2.539,11.0,13.0,0.281,0.365,2.207,0,13.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0063,2,C2,DEP_03,UP_03,2025-11,2025-11-30,3.75,3.0,5.0,0.372,5.0,4.0,4.0,5.0,-1.0,0.0,1.0,0.0,0.0,0.286,0,0,4.5,4.0,5.0,2.0,0.0,4.0,7.0,0.538,4.0,0.0,0.719,8.0,4.0,2.768,11.0,0.0,0.74,0.719,2.534,4,0.0,8.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0063,4,C4,DEP_03,UP_03,2025-11,2025-11-30,2.47,2.0,4.0,1.088,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,275.0,0.071,0,1,3.0,3.0,3.0,0.0,0.0,2.0,7.0,0.538,1.0,0.0,0.626,6.0,3.0,2.768,11.0,9.034,0.458,0.626,2.534,1,3.0,6.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0063,8,C8,DEP_03,UP_03,2025-11,2025-11-30,3.05,3.0,5.0,1.103,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.333,61.0,0.143,0,0,3.75,3.0,4.0,0.0,0.0,2.0,7.0,0.538,2.0,2.0,0.64,11.0,6.0,2.768,11.0,2.004,0.737,0.64,2.534,2,2.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0064,1,C1,DEP_04,UP_04,2025-11,2025-11-30,2.77,2.0,4.0,1.023,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,30.0,0.214,1,1,3.0,3.0,3.0,0.0,0.0,3.0,8.0,0.615,3.0,0.0,0.294,11.0,6.0,2.894,11.0,0.986,0.561,0.294,2.868,3,4.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
SYN_T0064,11,C11,DEP_04,UP_04,2025-11,2025-11-30,2.75,3.0,5.0,2.165,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.143,1,1,3.0,3.0,3.0,0.0,0.0,5.0,8.0,0.615,2.0,1.0,0.407,11.0,7.0,2.894,11.0,0.0,0.587,0.407,2.868,2,13.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2025-11-30
